CustomerId,ProductId,Quantity,Gender,Category,SubCategory,ProductType,Colour,Usage,ProductTitle,Image,ImageURL
742,4212,2,Girls,Apparel,Topwear,Tshirts,Yellow,Casual,Disney Kids Girl's Yellow Kidswear,4212.jpg,http://assets.myntassets.com/v1/images/style/properties/fb7495739318639c7424e132c284a62b_images.jpg
742,16805,2,Girls,Apparel,Bottomwear,Skirts,Black,Casual,ANT Kids Girls Printed Black Skirt,16805.jpg,http://assets.myntassets.com/v1/images/style/properties/67808521d25ccb25b0378cf3329c37bc_images.jpg
742,44713,3,Men,Footwear,Flip Flops,Flip Flops,Black,Casual,Lotto Men Black Flip Flops,44713.jpg,http://assets.myntassets.com/v1/images/style/properties/1a690940734f3bc0df5d13791baf68a2_images.jpg
742,24835,3,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Rockport Men Brown Cashaw Camel Suede Casual Shoes,24835.jpg,http://assets.myntassets.com/v1/images/style/properties/Rockport-Men-Brown-CASHAW-CAMEL-SUEDE-Casual-Shoes_47d67001cd53547df2c7b5f9820fc63f_images.jpg
743,36744,2,Girls,Apparel,Topwear,Tops,Pink,Casual,Little Miss Girls Naughty Pink Top,36744.jpg,http://assets.myntassets.com/v1/images/style/properties/076a9c14bd34ba5cd78012159e7d78fb_images.jpg
743,8331,1,Boys,Apparel,Topwear,Tshirts,White,Casual,Doodle Boy's Car Print Teen Kidswear,8331.jpg,http://assets.myntassets.com/v1/images/style/properties/c54e08ecbc97c0d47315bfc662f296ef_images.jpg
743,9118,3,Women,Footwear,Shoes,Sports Shoes,Silver,Sports,Puma Women Axis Silver Sports Shoes,9118.jpg,http://assets.myntassets.com/v1/images/style/properties/a1348b59213b19dbb201dcb67ab0a542_images.jpg
743,47630,2,Women,Footwear,Shoes,Flats,Blue,Casual,Carlton London Women Blue Shoes,47630.jpg,http://assets.myntassets.com/v1/images/style/properties/2d1da3039627b117189418a3b0dc4861_images.jpg
743,41748,2,Boys,Apparel,Topwear,Tshirts,Green,Casual,Doodle Boys Stripes Green T-shirt,41748.jpg,http://assets.myntassets.com/v1/images/style/properties/7c24d49532b50002fe859eb9afd56b63_images.jpg
744,6821,1,Men,Footwear,Sandal,Sandals,Brown,Casual,Timberland Men City Brown Floater,6821.jpg,http://assets.myntassets.com/v1/images/style/properties/402ce454f57316b103826e998e799dc2_images.jpg
744,54933,2,Boys,Apparel,Topwear,Tshirts,Beige,Casual,Do u speak green Boys Beige T-shirt,54933.jpg,http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-green-Boys-Beige-T-shirt_3d8253deacb8a3de9123611ae79b7652_images.jpg
744,30261,1,Men,Footwear,Shoes,Formal Shoes,Brown,Formal,Red Tape Men Brown Formal Shoes,30261.jpg,http://assets.myntassets.com/v1/images/style/properties/002b3bb2558112872d67170f3c394361_images.jpg
744,14349,1,Women,Footwear,Shoes,Heels,Gold,Casual,Catwalk Women Casual Gold Flats,14349.jpg,http://assets.myntassets.com/v1/images/style/properties/1dabf52bd8090f98da04b460400ae169_images.jpg
744,16164,3,Men,Footwear,Sandal,Sandals,Brown,Casual,Enroute Men Leather Brown Sandals,16164.jpg,http://assets.myntassets.com/v1/images/style/properties/58562d18360239a4ccfdef289cecffc6_images.jpg
744,10755,1,Women,Footwear,Shoes,Casual Shoes,Pink,Casual,Disney Kids Princess Heart Pink Casual Shoes,10755.jpg,http://assets.myntassets.com/v1/images/style/properties/e30356b90ea0abacde5fa68231b68934_images.jpg
744,34058,2,Boys,Apparel,Bottomwear,Capris,Navy Blue,Casual,Gini and Jony Boys Washed Navy Blue 3/4 Length Pants,34058.jpg,http://assets.myntassets.com/v1/images/style/properties/c036b8a89d16ff57f9f15aab345e8e0d_images.jpg
745,13368,1,Women,Footwear,Shoes,Casual Shoes,Grey,Casual,Timberland Women Juniors Grey Casual Shoes,13368.jpg,http://assets.myntassets.com/v1/images/style/properties/242b8aa2d7b2369d0817f1b36838b841_images.jpg
745,9000,3,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Puma Men Archive Boot WTR Brown Casual Shoes,9000.jpg,http://assets.myntassets.com/v1/images/style/properties/541e84bced1067d6ef4e59508561a303_images.jpg
745,39546,1,Men,Footwear,Flip Flops,Flip Flops,Yellow,Casual,Numero Uno Men Yellow Flip Flops,39546.jpg,http://assets.myntassets.com/v1/images/style/properties/5bdd4c9e739205e28ee134ff7849bc60_images.jpg
745,6424,1,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Casual,Lotto Men's Tennis Mule Navy Blue Flip Flop,6424.jpg,http://assets.myntassets.com/v1/images/style/properties/d009623b103d388d2b799d03752746aa_images.jpg
745,33088,1,Women,Footwear,Shoes,Heels,Gold,Casual,Catwalk Women Gold Flats,33088.jpg,http://assets.myntassets.com/v1/images/style/properties/ca819fc95ae22193255179d3af2981ba_images.jpg
746,43876,3,Men,Footwear,Shoes,Casual Shoes,White,Casual,Puma Men White 3.0 Mid Shoes,43876.jpg,http://assets.myntassets.com/v1/images/style/properties/c059090b7cadab7c4c062b2319470c33_images.jpg
746,40944,3,Girls,Apparel,Topwear,Tops,Pink,Casual,Gini and Jony Girls Kitch Bright Pink Top,40944.jpg,http://assets.myntassets.com/v1/images/style/properties/4a38164d5a28a7aec1da521f5950849c_images.jpg
746,31127,3,Girls,Apparel,Dress,Dresses,Black,Casual,Gini and Jony Girls Black Dress,31127.jpg,http://assets.myntassets.com/v1/images/style/properties/1f7c87ee0ac12c35df8c1dd28e2cd692_images.jpg
746,39988,3,Men,Footwear,Shoes,Casual Shoes,White,Casual,Gas Men Europa White Shoes,39988.jpg,http://assets.myntassets.com/v1/images/style/properties/9c3d77147758ab10f12caf6184fe13ef_images.jpg
746,2715,3,Girls,Apparel,Topwear,Tops,Orange,Casual,Disney Kids Girl's Minnie Orange Stripped Kidswear,2715.jpg,http://assets.myntassets.com/v1/images/style/properties/72dac0cf10225d04f75b8c123a47156b_images.jpg
746,16154,1,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Enroute Men Leather Black Formal Shoes,16154.jpg,http://assets.myntassets.com/v1/images/style/properties/1e1ddab59626e99f7163c2c8c20743b6_images.jpg
747,12844,1,Boys,Apparel,Topwear,Tshirts,Multi,Casual,Ant Kids Boys Multicoloured Striped T-shirts,12844.jpg,http://assets.myntassets.com/v1/images/style/properties/Ant-Kids-Boys-Grafitti-Brown-Tshirts_c909c04993ffbde8aa3ae77ab537a854_images.jpg
747,15260,1,Women,Footwear,Shoes,Casual Shoes,Black,Casual,ADIDAS Originals Women Rekapi Black Casual Shoes,15260.jpg,http://assets.myntassets.com/v1/images/style/properties/955d0659640f20024c6e6fa963ffab3e_images.jpg
747,47248,1,Men,Footwear,Shoes,Casual Shoes,Orange,Casual,Playboy Men Orange Casual Shoes,47248.jpg,http://assets.myntassets.com/v1/images/style/properties/c5388128a25bfecd078e864c842b49e8_images.jpg
748,31166,2,Boys,Apparel,Bottomwear,Shorts,Blue,Casual,Gini and Jony Boys Washed Blue Denim Shorts,31166.jpg,http://assets.myntassets.com/v1/images/style/properties/7eb094970578ba2318628d103d74a094_images.jpg
748,26599,3,Men,Footwear,Shoes,Sports Shoes,Blue,Sports,Puma Men Faas 300 Blue Sports Shoes,26599.jpg,http://assets.myntassets.com/v1/images/style/properties/4a7bc59ac70c9c71216f495d56c5fc02_images.jpg
748,2697,2,Girls,Apparel,Dress,Dresses,Blue,Casual,Disney Kids Girl's Blue Pooh Kidswear,2697.jpg,http://assets.myntassets.com/v1/images/style/properties/07b19ca4b675693d79f55457c301d4bf_images.jpg
748,4717,3,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Disney Kids Girl's Summer Fun Fair Pink Teen Kidswear,4717.jpg,http://assets.myntassets.com/v1/images/style/properties/07f7ac42151631746bc3632870a7bf7c_images.jpg
748,41859,2,Men,Footwear,Sandal,Sandals,Black,Casual,Estd. 1977 Men Black Sandals,41859.jpg,http://assets.myntassets.com/v1/images/style/properties/2a07ce87fedfca8928f12f3ddf6b7632_images.jpg
749,7364,2,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Red Tape Men's Brown casual Shoe,7364.jpg,http://assets.myntassets.com/v1/images/style/properties/e1f82da932e688fe0f59740369c59b97_images.jpg
749,35575,2,Men,Footwear,Flip Flops,Flip Flops,Green,Casual,Gliders Men Green Esquire Flip Flops,35575.jpg,http://assets.myntassets.com/v1/images/style/properties/Gliders-Men-Green-Esquire-Flip-Flops_f5168c977080a420cf18c78cb7ca4336_images.jpg
749,39328,3,Girls,Apparel,Bottomwear,Shorts,Green,Casual,Gini and Jony Girls Green Shorts,39328.jpg,http://assets.myntassets.com/v1/images/style/properties/7ed1ca17fdfdefdd6320156fe7ea7292_images.jpg
749,31108,1,Boys,Apparel,Topwear,Tshirts,White,Casual,Palm Tree Boys Printed White T-shirt,31108.jpg,http://assets.myntassets.com/v1/images/style/properties/211cee098af0c1cd3495568820f24509_images.jpg
750,42019,1,Men,Footwear,Shoes,Casual Shoes,Black,Casual,ADIDAS Men Black Pural Desman Shoes,42019.jpg,http://assets.myntassets.com/v1/images/style/properties/61a344cf01a57fa31aece78ee5e826d1_images.jpg
750,37520,3,Boys,Apparel,Bottomwear,Shorts,Yellow,Casual,Madagascar3 Infant Boys Lemon Yellow Shorts,37520.jpg,http://assets.myntassets.com/v1/images/style/properties/fa94c19ae0b928f1619ccd75f8ff41ac_images.jpg
750,36322,2,Boys,Apparel,Topwear,Tshirts,White,Casual,Mr.Men Boys Mr. Scatterbrain White T-shirt,36322.jpg,http://assets.myntassets.com/v1/images/style/properties/61ff7587ddad508a0f3d3650424555f8_images.jpg
750,38998,1,Girls,Apparel,Dress,Dresses,Pink,Casual,Gini and Jony Girls Summer Paradise Pink Dress,38998.jpg,http://assets.myntassets.com/v1/images/style/properties/7202f940405db7155818d7aba16aedb1_images.jpg
750,3894,2,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Disney Kids Girl's Pink Minnie With Green Lace Kidswear,3894.jpg,http://assets.myntassets.com/v1/images/style/properties/7b0ffdb902ac1859813faf2b0b085872_images.jpg
750,15378,1,Men,Footwear,Shoes,Sports Shoes,Grey,Sports,Fila Men Coloda Grey Sports Shoes,15378.jpg,http://assets.myntassets.com/v1/images/style/properties/2b6a95deedb1c844304a7f948250af68_images.jpg
750,41963,3,Girls,Apparel,Topwear,Tops,Green,Casual,Gini and Jony Girls Core Green Top,41963.jpg,http://assets.myntassets.com/v1/images/style/properties/bb955e5cf17ce286a156470cdf4defd8_images.jpg
750,6483,2,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Red Tape Men's Formal Lace Black Shoe,6483.jpg,http://assets.myntassets.com/v1/images/style/properties/d795c0c5c2019110f3e2d94dde1d1543_images.jpg
751,3463,1,Women,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Women Furano White Violet Stripe Shoe,3463.jpg,http://assets.myntassets.com/v1/images/style/properties/a26cc6cd79df11dfea563a80c06a08e6_images.jpg
751,22276,3,Women,Footwear,Shoes,Heels,Black,Casual,Inc.5 Women Black Casual Heels,22276.jpg,http://assets.myntassets.com/v1/images/style/properties/193729ff44596eb6695ee4055b55ab16_images.jpg
751,14437,3,Women,Footwear,Shoes,Heels,Silver,Casual,Enroute Women Silver Wedges,14437.jpg,http://assets.myntassets.com/v1/images/style/properties/61c2862df31a6b7fda0c58d490c0e962_images.jpg
751,6391,1,Women,Footwear,Shoes,Flats,Grey,Casual,Lotto Women Sofia Pink Black Floater,6391.jpg,http://assets.myntassets.com/v1/images/style/properties/71e9bd21de68f0533f64234170aa7285_images.jpg
751,4219,1,Boys,Apparel,Topwear,Tshirts,Orange,Casual,Disney Kids Boy's Orange Colour Blast Kidswear,4219.jpg,http://assets.myntassets.com/v1/images/style/properties/3a09c843c9e53943e68db665eacd581b_images.jpg
751,23247,1,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Arrow Men Formal Black Shoe,23247.jpg,http://assets.myntassets.com/v1/images/style/properties/0201105e4604bc784525d9cf0e972c40_images.jpg
751,40938,3,Girls,Apparel,Topwear,Tops,Magenta,Casual,Gini and Jony Girls Nautical Blues Magenta Top,40938.jpg,http://assets.myntassets.com/v1/images/style/properties/645760cc3bc8c146e0ece082e459f815_images.jpg
752,14408,1,Women,Footwear,Shoes,Heels,Beige,Casual,Enroute Women Casual Beige Flats,14408.jpg,http://assets.myntassets.com/v1/images/style/properties/a7f1a17d79390d0a3bf3ecd303683875_images.jpg
752,17671,2,Women,Footwear,Shoes,Heels,Beige,Casual,Catwalk Women Fancy Beige Heels,17671.jpg,http://assets.myntassets.com/v1/images/style/properties/e6901973b42cbca3f7b020c70b95cb6b_images.jpg
752,47555,3,Women,Footwear,Shoes,Heels,White,Casual,Portia Women White Heels,47555.jpg,http://assets.myntassets.com/v1/images/style/properties/da93dba6ebb166f3dd18f30f534bc486_images.jpg
752,26676,3,Women,Footwear,Flip Flops,Flip Flops,Pink,Casual,Puma Women Stawberry Pink Flip Flops,26676.jpg,http://assets.myntassets.com/v1/images/style/properties/3089d7cf035690a8b0cde4e2f5ec7a83_images.jpg
752,19033,3,Women,Footwear,Shoes,Flats,Tan,Casual,Catwalk Women Mary Jane Tan Casual Shoes,19033.jpg,http://assets.myntassets.com/v1/images/style/properties/5c7ba4a80d33d36d5d5f1ab2c57775e6_images.jpg
753,49809,1,Women,Footwear,Flip Flops,Flip Flops,White,Casual,iPanema Women White Flip Flops,49809.jpg,http://assets.myntassets.com/v1/images/style/properties/fd15f517459fef4a7a8612ab36227950_images.jpg
753,39759,1,Boys,Apparel,Bottomwear,Shorts,Brown,Casual,Gini Jony Boys Brown Shorts,39759.jpg,http://assets.myntassets.com/v1/images/style/properties/8f09ed8b627007c84e76625b5ae6daa1_images.jpg
753,35587,1,Men,Footwear,Sandal,Sandals,Brown,Casual,Gliders Men Brown Leather Sandals,35587.jpg,http://assets.myntassets.com/v1/images/style/properties/Gliders-Men-Brown-Leather-Sandals_95633c99c7d10aa8995f5c3d6920374d_images.jpg
753,5291,3,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Lee Cooper Men Black Semi Formal Shoe,5291.jpg,http://assets.myntassets.com/v1/images/style/properties/f9e6c0170eadb83b2f0c082b457548a2_images.jpg
753,54127,1,Women,Footwear,Shoes,Heels,Black,Casual,Rocia Women Black Heels,54127.jpg,http://assets.myntassets.com/v1/images/style/properties/50c7dd932d347768b05766e5dd231355_images.jpg
753,17619,1,Girls,Apparel,Bottomwear,Leggings,White,Casual,Doodle Girls Lace Bow White Leggings,17619.jpg,http://assets.myntassets.com/v1/images/style/properties/24a1988e621915aa6548ced9b54966a4_images.jpg
753,17618,3,Girls,Apparel,Bottomwear,Leggings,Black,Casual,Doodle Girls Lace Bow Black Leggings,17618.jpg,http://assets.myntassets.com/v1/images/style/properties/9ce0924be154dcdba280243ec60c96ae_images.jpg
753,8354,3,Boys,Apparel,Topwear,Tshirts,Brown,Casual,Doodle Boy's I am Handsome No1 Rust Kidswear,8354.jpg,http://assets.myntassets.com/v1/images/style/properties/a19291631cb12acf95943a5e99f270dd_images.jpg
753,35233,3,Men,Footwear,Shoes,Formal Shoes,Black,Casual,Fortune Men Black Formal Shoes,35233.jpg,http://assets.myntassets.com/v1/images/style/properties/Fortune-Men-Formal-Shoes_f09330dbdfb8c18f912f1f98e1fbea7e_images.jpg
753,5919,1,Women,Footwear,Shoes,Casual Shoes,White,Casual,ADIDAS Women's Daily White Shoe,5919.jpg,http://assets.myntassets.com/v1/images/style/properties/3892edcc11a89cd4583e1195d0e5817a_images.jpg
753,8332,2,Boys,Apparel,Topwear,Tshirts,White,Casual,Doodle Boy's Car Print White Red Blue Kidswear,8332.jpg,http://assets.myntassets.com/v1/images/style/properties/ad09deb93d4d3bb48f7d73a374e20f6b_images.jpg
753,33685,3,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Cobblerz Men Black Formal Shoes,33685.jpg,http://assets.myntassets.com/v1/images/style/properties/b3f685b0647893db1800788d924c9f24_images.jpg
754,29176,3,Boys,Apparel,Bottomwear,Shorts,Khaki,Casual,United Colors of Benetton Boys Khaki Shorts,29176.jpg,http://assets.myntassets.com/v1/images/style/properties/0306ed2619dc70f26359986b5ed7a8a0_images.jpg
754,22638,3,Boys,Apparel,Topwear,Tshirts,Grey,Casual,Nike Kids Boys Printed Grey T-shirt,22638.jpg,http://assets.myntassets.com/v1/images/style/properties/a3c1f5e2e4fa51f0b7bbee029c51ca27_images.jpg
754,31448,3,Boys,Apparel,Bottomwear,Shorts,Blue,Sports,Nike Boys Running Blue Shorts,31448.jpg,http://assets.myntassets.com/v1/images/style/properties/7dba165ef226b0933f095623ed84b4ea_images.jpg
754,41234,3,Boys,Apparel,Bottomwear,Shorts,Black,Casual,Gini and Jony Boys Black Shorts,41234.jpg,http://assets.myntassets.com/v1/images/style/properties/451ec9cf12abca1c10721be1c7317026_images.jpg
755,13074,3,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Numero Uno Men Brown Casual Shoes,13074.jpg,http://assets.myntassets.com/v1/images/style/properties/5dfbb2e1085e06bed0b0685f4deeb0a8_images.jpg
755,46215,1,Men,Footwear,Shoes,Sports Shoes,Orange,Sports,ADIDAS Men Orange Sports Shoes,46215.jpg,http://assets.myntassets.com/v1/images/style/properties/626f831620dfb63d0ecc780806bc7f64_images.jpg
755,2629,3,Women,Footwear,Shoes,Flats,Black,Casual,Carlton London Women Four Strapped Black Sandal,2629.jpg,http://assets.myntassets.com/v1/images/style/properties/3c1282e51eb6c43ff789db59376f9c02_images.jpg
755,23841,3,Men,Footwear,Shoes,Casual Shoes,White,Casual,ADIDAS Men White Snipe Lo Casual Shoes,23841.jpg,http://assets.myntassets.com/v1/images/style/properties/856b715d6fc1a22ae326b3e2074549ce_images.jpg
755,13366,1,Women,Footwear,Shoes,Casual Shoes,Brown,Casual,Timberland Women Femmes Brown Casual Shoes,13366.jpg,http://assets.myntassets.com/v1/images/style/properties/f95a9053b29c7ebe86a67c91d6d2d0bb_images.jpg
755,50783,3,Women,Footwear,Shoes,Heels,Black,Casual,Clarks Women Black Onslow Beat Leather Wedges,50783.jpg,http://assets.myntassets.com/v1/images/style/properties/Clarks-Women-Black-Onslow-Beat-Leather-Wedges_47a35388dd38302fd2a81b21eb60399d_images.jpg
755,33849,2,Men,Footwear,Shoes,Casual Shoes,Blue,Casual,Puma Men Blue Shoes,33849.jpg,http://assets.myntassets.com/v1/images/style/properties/0590736a280676ea2cd2b55107484776_images.jpg
755,31111,2,Boys,Apparel,Bottomwear,Jeans,Black,Casual,Gini and Jony Boys Solid Black Jeans,31111.jpg,http://assets.myntassets.com/v1/images/style/properties/50aba4c7dbee879034bee18e8fa647f1_images.jpg
756,18173,1,Girls,Apparel,Topwear,Tops,Magenta,Casual,Doodle Kids Girls Layer Magenta Top,18173.jpg,http://assets.myntassets.com/v1/images/style/properties/125d4e288484ab5eb9b3576d10c4f90b_images.jpg
757,37966,2,Women,Footwear,Shoes,Heels,Gold,Casual,Clarks Women Gold-Toned Handcrafted Leather Heels,37966.jpg,http://assets.myntassets.com/v1/images/style/properties/99b1265183233d909990a523ac7a3782_images.jpg
757,15526,2,Women,Footwear,Shoes,Heels,Brown,Casual,Rockport Women Jeanie Oneband Brown Flats,15526.jpg,http://assets.myntassets.com/v1/images/style/properties/206ca2bfdecb0cefc8785c43697feda1_images.jpg
757,2707,1,Girls,Apparel,Dress,Dresses,Pink,Casual,Disney Kids Girl's Dress Pink Pooh Kidswear,2707.jpg,http://assets.myntassets.com/v1/images/style/properties/b65078ba0112f107d024a4e3c028c38b_images.jpg
757,4578,2,Men,Footwear,Shoes,Sports Shoes,Red,Sports,Nike Men's Mercurial Gli Red Pink Shoe,4578.jpg,http://assets.myntassets.com/v1/images/style/properties/ff09be074c8f743051aa1694007e1555_images.jpg
758,40129,1,Boys,Apparel,Topwear,Shirts,Navy Blue,Casual,Gini and Jony BoysCore Navy Blue Shirt,40129.jpg,http://assets.myntassets.com/v1/images/style/properties/00bc9c8675d7bcd2df2d6cc7ead3c798_images.jpg
758,29171,2,Girls,Apparel,Bottomwear,Skirts,Blue,Casual,United Colors of Benetton Kids Girls Washed Blue Skirt,29171.jpg,http://assets.myntassets.com/v1/images/style/properties/552488b55aa1c615f830fd043f570d15_images.jpg
758,21858,3,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual,Chhota Bheem Kids Boys I Like to Paint Navy Blue T-shirt,21858.jpg,http://assets.myntassets.com/v1/images/style/properties/6896029ac8a4675b95b61834a1171e74_images.jpg
758,44784,1,Men,Footwear,Shoes,Sports Shoes,White,Casual,Lotto Men White Torcida Shoes,44784.jpg,http://assets.myntassets.com/v1/images/style/properties/c462e119a8ee401e9cd03f9e2e7a647f_images.jpg
758,45324,3,Women,Footwear,Shoes,Heels,Pink,Casual,Cobblerz Women Pink & White Wedges,45324.jpg,http://assets.myntassets.com/v1/images/style/properties/31414b116179349f43cf4a558a05de25_images.jpg
758,13212,2,Women,Footwear,Shoes,Sports Shoes,Grey,Sports,ASICS Women Gel Spree Running Grey Sports Shoes,13212.jpg,http://assets.myntassets.com/v1/images/style/properties/f326f51e5e2d7e6902bd69c18da288d6_images.jpg
759,6675,2,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men's Free White Grey Shoe,6675.jpg,http://assets.myntassets.com/v1/images/style/properties/d5ee8454b30de9e73365020686fc8f30_images.jpg
759,35657,3,Men,Footwear,Shoes,Formal Shoes,Brown,Casual,U.S. Polo Assn. Men Brown Shoes,35657.jpg,http://assets.myntassets.com/v1/images/style/properties/b7ebf4ad88e5685a2f950ba25b2ba717_images.jpg
759,2701,3,Girls,Apparel,Topwear,Tops,Yellow,Casual,Disney Kids Girl's Yellow Daisy Kidswear,2701.jpg,http://assets.myntassets.com/v1/images/style/properties/9f0369e7d1bb5beabf1071dcd6f15867_images.jpg
