index,ProductId,Gender,Category,SubCategory,ProductType,Colour,Usage,ProductTitle,Image,ImageURL,CustomerId
74,8379,Girls,Apparel,Topwear,Tshirts,Green,Casual,Doodle Girl's Princess Lime Green Top,8379.jpg,http://assets.myntassets.com/v1/images/style/properties/946a16f582f37cca07c9e49f64438dec_images.jpg,149
2323,31977,Women,Footwear,Shoes,Sports Shoes,Olive,Sports,Nike Women Lunarswift +3 Olive Sports Shoes,31977.jpg,http://assets.myntassets.com/v1/images/style/properties/2b3ed352576a63ce4c55aacd2911f79c_images.jpg,809
2603,9383,Women,Footwear,Shoes,Casual Shoes,White,Casual,Nike Women Wmns Sweet Cl White Casual Shoes,9383.jpg,http://assets.myntassets.com/v1/images/style/properties/715b6d9cab614e0dec7dcdf5781f8561_images.jpg,90
2353,12702,Women,Footwear,Shoes,Casual Shoes,White,Casual,Nike Women Capri White Casual Shoes,12702.jpg,http://assets.myntassets.com/v1/images/style/properties/d965bc355228a50c27436e62a6971a91_images.jpg,70
2839,3463,Women,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Women Furano White Violet Stripe Shoe,3463.jpg,http://assets.myntassets.com/v1/images/style/properties/a26cc6cd79df11dfea563a80c06a08e6_images.jpg,543
2552,56905,Women,Footwear,Shoes,Heels,Black,Casual,HM Women Black Flats,56905.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Black-Sandals_e2e64b32a0bce3acb86914766aaa71e1_images.jpg,308
426,38340,Girls,Apparel,Topwear,Tops,Off White,Casual,Mr. Men Little Miss Girls Off White Top,38340.jpg,http://assets.myntassets.com/v1/images/style/properties/864e3956926fcc6b2cdba1efdd560ae6_images.jpg,845
2333,11510,Women,Footwear,Shoes,Heels,Beige,Casual,Catwalk Women Lifestyle Beige Flats,11510.jpg,http://assets.myntassets.com/v1/images/style/properties/fc4a4b1fa426e04697b7850fe34e9980_images.jpg,24
175,3895,Girls,Apparel,Topwear,Tshirts,White,Casual,Disney Kids Girl's White Minnie With Pink Lace Kidswear,3895.jpg,http://assets.myntassets.com/v1/images/style/properties/e15fe7417d72174ec8747a27c004b5bf_images.jpg,383
1420,12507,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Red Tape Men Casual Black Casual Shoes,12507.jpg,http://assets.myntassets.com/v1/images/style/properties/b1ff46e8d902c8cf2eb2664e792014a6_images.jpg,36
497,43694,Girls,Apparel,Dress,Dresses,Navy Blue,Casual,Doodle Girls Navy Blue Dress,43694.jpg,http://assets.myntassets.com/v1/images/style/properties/00ed19aed90b0d89a7ca455fd3ee1ddc_images.jpg,554
603,34096,Boys,Apparel,Topwear,Tshirts,Red,Casual,Doodle Boys Printed Red T-shirt,34096.jpg,http://assets.myntassets.com/v1/images/style/properties/3e6a58290fd29169219cde7004466a6e_images.jpg,99
2485,7594,Women,Footwear,Shoes,Sports Shoes,Cream,Sports,Nike Women's Air Max Peach Cream Shoe,7594.jpg,http://assets.myntassets.com/v1/images/style/properties/2e01c9ff3d47d59666c920234dd56933_images.jpg,958
2073,38653,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Nike Men Avid Black Casual Shoes,38653.jpg,http://assets.myntassets.com/v1/images/style/properties/4ccdc8097238b1d029a7c23b0cc58207_images.jpg,173
1635,1653,Men,Footwear,Shoes,Sports Shoes,Brown,Sports,Reebok Men's Ventilator Ubiq Shoe,1653.jpg,http://assets.myntassets.com/v1/images/style/properties/349e9cdd07258c3f4254065dcad69c3e_images.jpg,93
1905,35713,Men,Footwear,Shoes,Sports Shoes,Red,Sports,Nike Men Jordan Fly Wade Red Sports Shoes,35713.jpg,http://assets.myntassets.com/v1/images/style/properties/ce92252df97b5a245757777a5c39a572_images.jpg,455
2312,42029,Women,Footwear,Shoes,Sports Shoes,Purple,Sports,ADIDAS Women Purple Chill Sports Shoes,42029.jpg,http://assets.myntassets.com/v1/images/style/properties/d279a61b5f90b1f10fa28a7a71e51a95_images.jpg,502
1427,24098,Men,Footwear,Sandal,Sandals,Black,Casual,Red Tape Men Black Sandals,24098.jpg,http://assets.myntassets.com/v1/images/style/properties/3f605d586102ca09379cc592e697610a_images.jpg,80
1087,3814,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Disney Kids Boy's Street Crew Blue Kidswear,3814.jpg,http://assets.myntassets.com/v1/images/style/properties/57ae3b61a4aea6b87a790e8a8dabea5a_images.jpg,893
1870,15724,Men,Footwear,Shoes,Sports Shoes,Grey,Sports,Nike Men Free Run+ 2 Shield Grey Sports Shoes,15724.jpg,http://assets.myntassets.com/v1/images/style/properties/c958b7cb77f51aff23530d749ad5779a_images.jpg,124
592,34261,Boys,Apparel,Topwear,Tshirts,Red,Casual,Gini and Jony Boys Printed Red T-shirt,34261.jpg,http://assets.myntassets.com/v1/images/style/properties/a20a57e8af2cf39276d729e58ee2b8e4_images.jpg,197
913,17807,Boys,Apparel,Topwear,Tshirts,Rust,Casual,Chhota Bheem Kids Boys Yeh Dosthi Rust Tshirt,17807.jpg,http://assets.myntassets.com/v1/images/style/properties/044aef7d19debb518ea51bd2bf071032_images.jpg,986
901,36317,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Mr.Men Boys Blazing Yellow T-shirt,36317.jpg,http://assets.myntassets.com/v1/images/style/properties/d0999b627d8073d64c917be63ae84b65_images.jpg,194
2462,3301,Women,Footwear,Shoes,Sports Shoes,White,Sports,Asics Women Gel Cushioning White Pink Shoe,3301.jpg,http://assets.myntassets.com/v1/images/style/properties/Asics-Women-Gel-Cushioning-White-Pink-Shoe_6d9b860f1d884359880b5180dc1e1544_images.jpg,918
2794,39207,Women,Footwear,Shoes,Heels,Black,Casual,Catwalk Women Black Sandals,39207.jpg,http://assets.myntassets.com/v1/images/style/properties/946f63cde34a2dccd407bad526562890_images.jpg,179
1752,20895,Men,Footwear,Shoes,Casual Shoes,Orange,Casual,Basics Men Orange Casual Shoes,20895.jpg,http://assets.myntassets.com/v1/images/style/properties/e7b1be51dbdb683f6b62b41d4d2ea683_images.jpg,293
447,3854,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Disney Kids Girl's Pink Minnie Sunshine Kidswear,3854.jpg,http://assets.myntassets.com/v1/images/style/properties/5d55a09f1639d9ba95b5bc40b41f52f1_images.jpg,581
2058,15746,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men Ballista II White Sports Shoes,15746.jpg,http://assets.myntassets.com/v1/images/style/properties/Nike-Men-Ballista-II-White-Sports-Shoes_ea630bb8469a4100c6c62305bdc06174_images.jpg,58
1404,35587,Men,Footwear,Sandal,Sandals,Brown,Casual,Gliders Men Brown Leather Sandals,35587.jpg,http://assets.myntassets.com/v1/images/style/properties/Gliders-Men-Brown-Leather-Sandals_95633c99c7d10aa8995f5c3d6920374d_images.jpg,170
1282,8332,Boys,Apparel,Topwear,Tshirts,White,Casual,Doodle Boy's Car Print White Red Blue Kidswear,8332.jpg,http://assets.myntassets.com/v1/images/style/properties/ad09deb93d4d3bb48f7d73a374e20f6b_images.jpg,702
1751,40970,Men,Footwear,Shoes,Casual Shoes,Red,Casual,Buckaroo Men Red Casual Shoes,40970.jpg,http://assets.myntassets.com/v1/images/style/properties/81b9dfee83d2f89bfed0aab9e78e6df5_images.jpg,700
1544,40783,Men,Footwear,Flip Flops,Flip Flops,Black,Casual,Quiksilver Men Black Flip Flops,40783.jpg,http://assets.myntassets.com/v1/images/style/properties/d6ee15dc6f8243e59c6e05effce27873_images.jpg,10
2242,38652,Women,Footwear,Shoes,Casual Shoes,Black,Casual,Nike Women Double Team Lite Black Shoes,38652.jpg,http://assets.myntassets.com/v1/images/style/properties/c12db15b9443c0d5180bfd8ed70cf71e_images.jpg,294
1970,6810,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Timberland Men Earthkeeper Burnsh Medium Brown Shoe,6810.jpg,http://assets.myntassets.com/v1/images/style/properties/6f4d09d306689ec90049dad74570e5c7_images.jpg,878
1652,23825,Men,Footwear,Flip Flops,Flip Flops,Brown,Casual,Puma Men Java Brown Flip Flops,23825.jpg,http://assets.myntassets.com/v1/images/style/properties/005203199ea23de3f97959be14c2533c_images.jpg,193
2148,53130,Women,Footwear,Shoes,Flats,Brown,Casual,Catwalk Women Brown Sandals,53130.jpg,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Brown-Sandals_c094f60d90c695681a6b79cf241777fc_images.jpg,331
1384,19772,Men,Footwear,Shoes,Casual Shoes,Blue,Casual,ADIDAS Men Vigor Blue Casual Shoes,19772.jpg,http://assets.myntassets.com/v1/images/style/properties/4ce7d857814ce0fec13e120fe55522c9_images.jpg,225
2349,2628,Women,Footwear,Shoes,Flats,Gold,Casual,Carlton London Women Four Strapped Gold Sandal,2628.jpg,http://assets.myntassets.com/v1/images/style/properties/865a39d6f7e6d219f888220b452c7239_images.jpg,269
1930,23823,Men,Footwear,Flip Flops,Flip Flops,Blue,Casual,Puma Men Breeze Blue Flip Flops,23823.jpg,http://assets.myntassets.com/v1/images/style/properties/4619265f1f54015175802372aa42c1ec_images.jpg,105
1291,31108,Boys,Apparel,Topwear,Tshirts,White,Casual,Palm Tree Boys Printed White T-shirt,31108.jpg,http://assets.myntassets.com/v1/images/style/properties/211cee098af0c1cd3495568820f24509_images.jpg,123
1793,10293,Men,Footwear,Sandal,Sandals,Brown,Casual,Clarks Men Unstructured Leather Brown Sandals,10293.jpg,http://assets.myntassets.com/v1/images/style/properties/566b15c0f837887c3b42c3e1dae8605a_images.jpg,73
1613,23813,Men,Footwear,Flip Flops,Flip Flops,Black,Casual,Puma Men Jiff Black Flip Flops,23813.jpg,http://assets.myntassets.com/v1/images/style/properties/fd5ec1e4e38ed0b81635af27cca0e585_images.jpg,233
1111,12845,Boys,Apparel,Topwear,Tshirts,Maroon,Casual,Ant Kids Boys Arrow Maroon Tshirts,12845.jpg,http://assets.myntassets.com/v1/images/style/properties/ed40974b766906471ede8f30e17b294f_images.jpg,184
105,42590,Girls,Apparel,Topwear,Tshirts,White,Casual,United Colors of Benetton Girls White Printed T-Shirt,42590.jpg,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Men-Green-T-shirt_1083afbe36b19d3a270f97f5b57ed5e2_images.jpg,734
2682,5381,Women,Footwear,Shoes,Sports Shoes,Purple,Sports,Quechua Arpenaz 200 L,5381.jpg,http://assets.myntassets.com/v1/images/style/properties/7298fde6715cf326976b280143535be1_images.jpg,292
1487,3996,Men,Footwear,Flip Flops,Flip Flops,Black,Casual,Spalding Men Black Flip Flops,3996.jpg,http://assets.myntassets.com/v1/images/style/properties/e14ffb8ceff3534250d7ae11401dfe81_images.jpg,59
1932,40323,Men,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Men Black Twenty2yds Sports Shoes,40323.jpg,http://assets.myntassets.com/v1/images/style/properties/af6cf23d24781c8a729f8a7637a38bf8_images.jpg,336
1497,22191,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Timberland Men Light Brown Casual Shoes,22191.jpg,http://assets.myntassets.com/v1/images/style/properties/ed28f5ea658ff49ab0253f8f8798893a_images.jpg,857
1410,8914,Men,Footwear,Shoes,Sports Shoes,White,Sports,Puma Men Future Cat Remix SF White Sports Shoes,8914.jpg,http://assets.myntassets.com/v1/images/style/properties/b1d9e4498de202e29570bd08090f26a9_images.jpg,805
2830,44211,Women,Footwear,Flip Flops,Flip Flops,Brown,Casual,iPanema Women Brown Flip Flops,44211.jpg,http://assets.myntassets.com/v1/images/style/properties/1e5ecacfe8636a7637a83d039a77e88f_images.jpg,6
2303,17670,Women,Footwear,Shoes,Heels,Black,Casual,Catwalk Women Fancy Black Heels,17670.jpg,http://assets.myntassets.com/v1/images/style/properties/bcefd303fd563b7f170ff17a0fa769ce_images.jpg,836
108,18178,Girls,Apparel,Topwear,Tops,Black,Casual,Doodle Kids Girls Black Layer Top,18178.jpg,http://assets.myntassets.com/v1/images/style/properties/Doodle-Kids-Girls-Black-Layer-Top_dcc17daa6b5346d3c6256506953772b1_images.jpg,214
2839,3463,Women,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Women Furano White Violet Stripe Shoe,3463.jpg,http://assets.myntassets.com/v1/images/style/properties/a26cc6cd79df11dfea563a80c06a08e6_images.jpg,233
638,21580,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Chhota Bheem Kids-Boys Printed Pale Blue Tshirt,21580.jpg,http://assets.myntassets.com/v1/images/style/properties/6798ff9c492f670f417e7482047ae9de_images.jpg,202
2402,13271,Women,Footwear,Shoes,Heels,Gold,Casual,Inc 5 Women Casual Gold Heels,13271.jpg,http://assets.myntassets.com/v1/images/style/properties/69a250614c8c1fbea5c03a04f9fa12a6_images.jpg,718
658,41970,Boys,Apparel,Topwear,Tshirts,Red,Casual,Gini and Jony Boys Surfs Up Red T-shirt,41970.jpg,http://assets.myntassets.com/v1/images/style/properties/81fddb61c3d3e7e1ddfe444698c459a0_images.jpg,211
299,8372,Girls,Apparel,Topwear,Tshirts,Blue,Casual,Doodle Girl's Dont Worry Hippie Teal Blue Kidswear,8372.jpg,http://assets.myntassets.com/v1/images/style/properties/46e034185465bf428698c0fc3b611964_images.jpg,312
1554,18403,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Skechers Men Tone-Ups Black Shoe,18403.jpg,http://assets.myntassets.com/v1/images/style/properties/87cd7b092091609ac02f152cb50960f2_images.jpg,969
2694,32813,Women,Footwear,Shoes,Heels,Purple,Casual,iPanema Women Ritmos Purple Flats,32813.jpg,http://assets.myntassets.com/v1/images/style/properties/2973d20df2b2c3a9368b64cd0aab623a_images.jpg,916
1511,22959,Men,Footwear,Shoes,Sports Shoes,White,Sports,Reebok Men White Fusion Sports Shoes,22959.jpg,http://assets.myntassets.com/v1/images/style/properties/d898378df6163532990b75bada43f65d_images.jpg,754
1801,12961,Men,Footwear,Sandal,Sandals,Brown,Casual,ADIDAS Men Casual Brown Sandals,12961.jpg,http://assets.myntassets.com/v1/images/style/properties/cd86abdee8834de4aa0447b73cdcdd0c_images.jpg,918
2132,13359,Men,Footwear,Shoes,Casual Shoes,Beige,Casual,Timberland Men Juniors Beige Casual Shoes,13359.jpg,http://assets.myntassets.com/v1/images/style/properties/c2be49db2edd27cb2b90b834d6531b47_images.jpg,894
2478,13213,Women,Footwear,Shoes,Sports Shoes,White,Sports,ASICS Women Gel Cumulus Running White Sports Shoes,13213.jpg,http://assets.myntassets.com/v1/images/style/properties/ddc590c26bb73da101036df26d75cc88_images.jpg,461
1024,4189,Boys,Apparel,Topwear,Tshirts,Red,Casual,Disney Kids Boy's Red Stripes Little Captain Kidswear,4189.jpg,http://assets.myntassets.com/v1/images/style/properties/4d2dc5a955a5b6c62c0c80192cda773d_images.jpg,958
917,43582,Boys,Apparel,Topwear,Shirts,White,Casual,Gini and Jony Boys White Check Shirt,43582.jpg,http://assets.myntassets.com/v1/images/style/properties/55d6c3cea8c394967f6a929b20817588_images.jpg,954
295,39325,Girls,Apparel,Topwear,Tops,Yellow,Casual,Gini and Jony Girls Printed Yellow Top,39325.jpg,http://assets.myntassets.com/v1/images/style/properties/e479cade7294e236399913aff4c6b36e_images.jpg,383
1966,6448,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Lotto Men's Calcetto Brown Shoe,6448.jpg,http://assets.myntassets.com/v1/images/style/properties/1596f48c3390726499fc364df52a4d91_images.jpg,102
2288,56882,Women,Footwear,Shoes,Heels,Red,Casual,HM Women Red Heels,56882.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Red-Sandals_2d74cdc7ea790cb6927acda0bacdb7cd_images.jpg,962
1610,17814,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Lee Cooper Men  Black Casual Shoe,17814.jpg,http://assets.myntassets.com/v1/images/style/properties/66378e03115ef568fb9c485f5314738f_images.jpg,590
110,41312,Girls,Apparel,Bottomwear,Capris,Pink,Casual,Gini and Jony Girls Fixed Weast Pink Capris,41312.jpg,http://assets.myntassets.com/v1/images/style/properties/509bae28bc1f7d726f86a7f55bb393f8_images.jpg,192
1107,48258,Boys,Apparel,Topwear,Tshirts,Black,Casual,The Amazing Spiderman Boys Black T-Shirt,48258.jpg,http://assets.myntassets.com/v1/images/style/properties/90846d761ee350ccf97c218adf596982_images.jpg,391
2184,57303,Women,Footwear,Shoes,Heels,Brown,Casual,Rocia Women Brown Wedges,57303.jpg,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Brown-Sandals_3a40e00dee9152dc562fe36fca7553cc_images.jpg,349
2115,7244,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Rockport Men's Allander Black Shoe,7244.jpg,http://assets.myntassets.com/v1/images/style/properties/fb55d69868be24b540b4f40f9b0ca979_images.jpg,649
1436,12956,Men,Footwear,Shoes,Sports Shoes,Blue,Sports,ADIDAS Men Sports Blue Sports Shoes,12956.jpg,http://assets.myntassets.com/v1/images/style/properties/3a9f62b28cc78e42ffc030e179f8a438_images.jpg,857
2600,56956,Women,Footwear,Shoes,Heels,Metallic,Casual,HM Women Metallic Flats,56956.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Metallic-Sandals_cad2c4f79a3fbde99d187d01bd5d4633_images.jpg,770
1894,31949,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men Zoom Vomero White Sports Shoes,31949.jpg,http://assets.myntassets.com/v1/images/style/properties/24354f3ae110b7a6aa0fb19ffa6f0f06_images.jpg,621
2424,17671,Women,Footwear,Shoes,Heels,Beige,Casual,Catwalk Women Fancy Beige Heels,17671.jpg,http://assets.myntassets.com/v1/images/style/properties/e6901973b42cbca3f7b020c70b95cb6b_images.jpg,511
2763,56959,Women,Footwear,Shoes,Heels,Red,Casual,HM Women Red Flats,56959.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Red-Sandals_069b83de220a1e02ec654432c53c2672_images.jpg,931
1551,19387,Men,Footwear,Shoes,Sports Shoes,Beige,Sports,ADIDAS Men Dumont Beige Sports Shoes,19387.jpg,http://assets.myntassets.com/v1/images/style/properties/4667f5416339437dda1dc3510bb0a27d_images.jpg,212
2135,43871,Men,Footwear,Shoes,Casual Shoes,White,Casual,Puma Men White Driving Power Lo Shoes,43871.jpg,http://assets.myntassets.com/v1/images/style/properties/74a3feb75c7eaba01a38ed501de26ab1_images.jpg,78
1457,17043,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Gas Men Skate 003 Casual Shoe,17043.jpg,http://assets.myntassets.com/v1/images/style/properties/525f30ac2bcf55f1da135dcc70a1c296_images.jpg,50
1960,25572,Men,Footwear,Shoes,Sports Shoes,Silver,Sports,Fila Men Superior Silver Sports Shoes,25572.jpg,http://assets.myntassets.com/v1/images/style/properties/a70ae8bb33c1d5a75df76c3791ed5a9f_images.jpg,246
140,3819,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Disney Kids Girl's Minnie Summer Time Pink Top,3819.jpg,http://assets.myntassets.com/v1/images/style/properties/7331e5fb7516a0b01479629fc1947db6_images.jpg,48
138,39831,Girls,Apparel,Bottomwear,Shorts,Magenta,Casual,Gini and Jony Girls Core Magenta Shorts,39831.jpg,http://assets.myntassets.com/v1/images/style/properties/6b2494c2fed66789745ba1740110981b_images.jpg,329
1675,31948,Men,Footwear,Shoes,Sports Shoes,Blue,Sports,Nike Men Air Pegasus Blue Sports Shoes,31948.jpg,http://assets.myntassets.com/v1/images/style/properties/9afbca0c8bb6cab7154767902b9bfaf0_images.jpg,901
418,37550,Girls,Apparel,Socks,Booties,Green,Casual,Madagascar 3 Infant Girls Light Green Booties,37550.jpg,http://assets.myntassets.com/v1/images/style/properties/892734f1ce7baef6ffced2edf9763489_images.jpg,94
1145,41959,Boys,Apparel,Topwear,Tshirts,Green,Casual,Gini and Jony Boys Rugby Green T-shirt,41959.jpg,http://assets.myntassets.com/v1/images/style/properties/efcf82c432f3dc126505ce7b66e3dfc3_images.jpg,99
1410,8914,Men,Footwear,Shoes,Sports Shoes,White,Sports,Puma Men Future Cat Remix SF White Sports Shoes,8914.jpg,http://assets.myntassets.com/v1/images/style/properties/b1d9e4498de202e29570bd08090f26a9_images.jpg,734
316,40972,Girls,Apparel,Topwear,Tops,White,Casual,Palm Tree Girls Knits White Tops,40972.jpg,http://assets.myntassets.com/v1/images/style/properties/6ad4e27d85073205cafdd1edbd1d86f6_images.jpg,689
1035,30718,Boys,Apparel,Apparel Set,Kurta Sets,Red,Ethnic,Fabindia Boys Red & Beige Angarakha Dhoti Set,30718.jpg,http://assets.myntassets.com/v1/images/style/properties/736dfce68489f314c48d2da3bebfa301_images.jpg,330
1452,15384,Men,Footwear,Flip Flops,Flip Flops,Black,Casual,Filac Men Hawai Black Slippers,15384.jpg,http://assets.myntassets.com/v1/images/style/properties/16166d165fed7105e5d1ac7c060703c7_images.jpg,717
597,39317,Boys,Apparel,Topwear,Tshirts,White,Casual,Gini and Jony Boys Printed White T-shirt,39317.jpg,http://assets.myntassets.com/v1/images/style/properties/93e1608565f30617ce285c380b54b109_images.jpg,691
218,3894,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Disney Kids Girl's Pink Minnie With Green Lace Kidswear,3894.jpg,http://assets.myntassets.com/v1/images/style/properties/7b0ffdb902ac1859813faf2b0b085872_images.jpg,688
2223,22501,Women,Footwear,Shoes,Casual Shoes,Beige,Casual,Catwalk Women Beige Casual Shoes,22501.jpg,http://assets.myntassets.com/v1/images/style/properties/b776b5230e4eb87f82489058951e8a02_images.jpg,918
